"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","RACE","RACED","HCOVPRIV","EDUC","EDUCD","WKSWORK1","INCWAGE"
2022,202201,1241359,2022001097023,12251.2,2022012413591,150347,1,1,12412.4,2,46,1,1,100,2,11,114,52,200000
2022,202201,1241359,2022001097023,12251.2,2022012413591,150347,1,2,8704.8,1,48,1,1,100,2,6,63,52,80000
2022,202201,1241520,2022001105258,25953.2,2022012415201,90047,1,1,26114.4,2,54,4,1,100,2,6,65,52,38000
2022,202201,1241682,2022001112671,28854.8,2022012416821,320047,1,1,29016.0,2,50,1,1,100,2,8,81,52,64000
2022,202201,1241682,2022001112671,28854.8,2022012416821,320047,1,2,41428.4,1,56,1,1,100,2,6,63,52,240000
2022,202201,1242165,2022001137729,12734.8,2022012421651,180047,1,1,12734.8,2,64,1,1,100,2,6,63,52,20000
2022,202201,1242165,2022001137729,12734.8,2022012421651,180047,1,2,12734.8,1,60,1,1,100,2,6,63,52,13000
2022,202201,1242165,2022001137729,12734.8,2022012421651,180047,1,3,17409.6,2,21,6,1,100,2,8,81,52,13000
2022,202201,1242326,2022001145368,10316.8,2022012423261,250247,1,1,10316.8,2,56,1,1,100,2,6,63,52,40000
2022,202201,1242326,2022001145368,10316.8,2022012423261,250247,1,2,9027.2,1,61,1,1,100,2,4,40,46,0
2022,202201,1242326,2022001145368,10316.8,2022012423261,250247,1,3,5480.8,2,23,6,1,100,2,10,101,52,25000
2022,202201,1242326,2022001145368,10316.8,2022012423261,250247,1,4,5158.4,1,22,6,1,100,2,6,63,52,10600
2022,202201,1242649,2022001160680,12251.2,2022012426491,10047,1,5,14346.8,2,59,5,1,100,1,6,63,0,0
2022,202201,1242810,2022001167525,5480.8,2022012428101,280047,1,1,5319.6,2,57,4,2,200,2,8,81,52,46000
2022,202201,1242810,2022001167525,5480.8,2022012428101,280047,1,2,14024.4,1,25,6,2,200,2,7,71,52,45000
2022,202201,1242971,2022001176304,7254.0,2022012429711,180047,1,1,7254.0,2,49,1,1,100,2,6,63,0,0
2022,202201,1242971,2022001176304,7254.0,2022012429711,180047,1,2,8382.4,1,39,1,1,100,2,6,63,52,20800
2022,202201,1243132,2022001184065,33852.0,2022012431321,200347,1,1,33852.0,2,29,2,8,826,2,7,71,0,0
2022,202201,1243294,2022001192381,17732.0,2022012432941,260047,1,2,32723.6,1,52,2,1,100,2,6,64,0,0
2022,202201,1243455,2022001199361,21117.2,2022012434551,250747,1,1,21117.2,2,40,6,2,200,2,6,63,52,45000
2022,202201,1243455,2022001199361,21117.2,2022012434551,250747,1,2,20150.0,2,18,6,2,200,2,5,50,0,0
2022,202201,1244100,2022001231623,32723.6,2022012441001,250847,1,3,61900.8,2,28,6,2,200,1,10,101,0,0
2022,202201,1244261,2022001238844,130088.4,2022012442611,130047,1,1,130088.4,2,25,4,1,100,1,7,71,52,0
2022,202201,1244422,2022001245635,74152.0,2022012444221,110147,1,1,74313.2,1,49,2,1,100,2,10,101,52,80000
2022,202201,1244583,2022001253276,9833.2,2022012445831,320047,1,1,9833.2,1,41,4,1,100,2,6,65,52,59000
2022,202201,1244744,2022001261117,16120.0,2022012447441,240147,1,1,16120.0,1,31,1,1,100,2,10,101,52,47300
2022,202201,1244744,2022001261117,16120.0,2022012447441,240147,1,2,13379.6,2,30,1,1,100,2,11,114,52,41000
2022,202201,1244906,2022001269993,13702.0,2022012449061,240247,1,1,13702.0,2,52,1,1,100,2,6,64,52,50000
2022,202201,1244906,2022001269993,13702.0,2022012449061,240247,1,2,12090.0,1,59,1,1,100,2,6,63,0,0
2022,202201,1245067,2022001277801,5158.4,2022012450671,130047,1,1,5158.4,2,39,1,8,802,1,6,65,0,0
2022,202201,1245067,2022001277801,5158.4,2022012450671,130047,1,2,13863.2,1,39,1,1,100,1,6,63,52,65000
2022,202201,1245228,2022001286160,11122.8,2022012452281,30247,1,1,11122.8,2,54,4,2,200,2,6,64,52,30000
2022,202201,1245550,2022001303625,14508.0,2022012455501,10047,1,1,14508.0,1,25,6,1,100,2,6,63,52,34000
2022,202201,1245550,2022001303625,14508.0,2022012455501,10047,1,2,23535.2,2,22,6,1,100,2,7,71,52,14000
2022,202201,1245873,2022001319818,15797.6,2022012458731,200147,1,1,15797.6,2,27,1,1,100,2,11,114,52,45000
2022,202201,1245873,2022001319818,15797.6,2022012458731,200147,1,2,13702.0,1,27,1,1,100,2,10,101,52,55000
2022,202201,1246034,2022001327397,46586.8,2022012460341,140047,1,1,46586.8,2,47,1,1,100,1,3,30,52,12000
2022,202201,1246034,2022001327397,46586.8,2022012460341,140047,1,2,56097.6,1,49,1,1,100,1,2,25,5,4200
2022,202201,1246195,2022001333384,56420.0,2022012461951,100047,1,1,56420.0,1,60,4,1,100,2,6,61,0,0
2022,202201,1246195,2022001333384,56420.0,2022012461951,100047,1,2,54808.0,2,58,4,1,100,2,8,81,52,25000
2022,202201,1246356,2022001340891,12896.0,2022012463561,200247,1,1,12896.0,2,55,4,1,100,1,6,64,52,0
2022,202201,1246356,2022001340891,12896.0,2022012463561,200247,1,3,11122.8,1,60,4,1,100,1,0,2,0,0
2022,202201,1246518,2022001348933,20633.6,2022012465181,190047,1,1,20633.6,1,43,1,1,100,2,10,101,52,62000
2022,202201,1246518,2022001348933,20633.6,2022012465181,190047,1,2,15475.2,2,39,1,1,100,2,10,101,52,25400
2022,202201,1246679,2022001355985,14830.4,2022012466791,250747,1,1,14669.2,1,19,6,8,801,2,8,81,52,14000
2022,202201,1246679,2022001355985,14830.4,2022012466791,250747,1,2,16764.8,1,20,6,8,801,1,6,63,50,20000
2022,202201,1246840,2022001364513,9027.2,2022012468401,340147,1,1,9188.4,2,58,1,1,100,2,11,114,44,9000
2022,202201,1246840,2022001364513,9027.2,2022012468401,340147,1,2,8382.4,1,64,1,1,100,2,11,114,52,70000
2022,202201,1247001,2022001372677,49972.0,2022012470011,200347,1,1,50133.2,1,37,1,7,700,2,8,81,40,0
2022,202201,1247001,2022001372677,49972.0,2022012470011,200347,1,2,25469.6,2,33,1,7,700,2,8,81,35,0
2022,202201,1247162,2022001380722,18376.8,2022012471621,200347,1,1,18215.6,2,44,1,1,100,2,11,114,52,0
2022,202201,1247162,2022001380722,18376.8,2022012471621,200347,1,2,20311.2,1,40,1,1,100,2,6,65,52,38000
2022,202201,1247324,2022001389715,17732.0,2022012473241,150147,1,1,17732.0,2,19,6,8,801,1,6,63,52,9600
2022,202201,1247646,2022001407412,9994.4,2022012476461,300047,1,1,9994.4,1,61,1,7,700,2,7,71,52,50000
2022,202201,1247646,2022001407412,9994.4,2022012476461,300047,1,2,8221.2,2,60,1,7,700,2,10,101,52,45000
2022,202201,1247807,2022001416031,14669.2,2022012478071,250447,1,1,14508.0,1,61,1,2,200,2,11,114,52,85000
2022,202201,1247807,2022001416031,14669.2,2022012478071,250447,1,2,13863.2,2,58,1,2,200,2,7,71,52,4600
2022,202201,1247807,2022001416031,14669.2,2022012478071,250447,1,3,15475.2,1,21,6,2,200,2,7,71,25,2500
2022,202201,1247968,2022001423355,21439.6,2022012479681,190047,1,1,21439.6,1,40,1,1,100,2,6,63,52,120000
2022,202201,1247968,2022001423355,21439.6,2022012479681,190047,1,2,16281.2,2,41,1,1,100,2,6,63,24,12000
2022,202201,1248130,2022001431367,26114.4,2022012481301,250347,1,1,25953.2,1,60,4,2,200,2,7,71,52,36000
2022,202201,1248452,2022010000161,4030.0,2022012484521,530648,4,1,4030.0,1,21,6,1,100,2,7,71,13,6800
2022,202201,1248613,2022010002378,3707.6,2022012486131,460448,4,1,3707.6,2,18,6,4,400,2,7,71,0,0
2022,202201,1248774,2022010004910,8221.2,2022012487741,50148,4,1,8221.2,2,18,6,1,100,2,6,65,1,0
2022,202201,1249258,2022010010907,15958.8,2022012492581,530748,4,1,15958.8,1,45,6,1,100,1,6,63,0,0
2022,202201,1249419,2022010012876,9027.2,2022012494191,550048,3,1,9027.2,1,28,6,8,826,1,6,64,0,0
2022,202201,1249580,2022010014991,11445.2,2022012495801,70048,4,1,11445.2,1,30,6,1,100,2,10,101,52,35000
2022,202201,1249742,2022010016818,14185.6,2022012497421,530348,4,1,14185.6,2,62,6,7,700,1,3,30,10,0
2022,202201,1249903,2022010018711,2579.2,2022012499031,130048,3,1,2579.2,2,38,4,8,802,1,6,64,43,7500
2022,202201,1250064,2022010020675,9833.2,2022012500641,360048,3,1,9833.2,1,39,6,1,100,1,10,101,0,0
2022,202201,1250225,2022010022842,8704.8,2022012502251,110048,3,1,8704.8,1,36,6,1,100,1,6,63,0,0
2022,202201,1250386,2022010025063,3062.8,2022012503861,560048,4,1,3062.8,2,25,6,1,100,2,6,63,0,0
2022,202201,1250548,2022010027157,11122.8,2022012505481,150248,4,1,11122.8,1,20,6,1,100,2,6,65,52,6000
2022,202201,1250709,2022010029157,7898.8,2022012507091,540248,4,1,7898.8,1,20,6,1,100,2,7,71,40,10900
2022,202201,1251031,2022010033211,1773.2,2022012510311,590248,4,1,1773.2,1,62,5,1,100,1,7,71,3,22500
2022,202201,1251354,2022010037448,8382.4,2022012513541,560048,3,1,8382.4,1,60,4,2,200,1,6,64,0,0
2022,202201,1251515,2022010039295,2579.2,2022012515151,461548,4,1,2579.2,2,20,6,1,100,2,6,63,1,3000
2022,202201,1251676,2022010040924,8704.8,2022012516761,50148,4,1,8704.8,2,18,6,1,100,1,6,65,0,0
2022,202201,1251998,2022010044648,7576.4,2022012519981,460948,4,1,7576.4,1,60,4,2,200,1,5,50,0,0
2022,202201,1252160,2022010046761,8221.2,2022012521601,80048,3,1,8221.2,1,41,6,1,100,1,6,64,0,0
2022,202201,1252321,2022010048795,7737.6,2022012523211,590148,3,1,7737.6,1,20,2,1,100,1,6,64,0,0
2022,202201,1252482,2022010051023,9994.4,2022012524821,600048,3,1,9994.4,1,37,4,8,826,1,4,40,0,0
2022,202201,1252643,2022010053024,9672.0,2022012526431,180048,3,1,9672.0,1,43,6,8,826,1,7,71,0,0
2022,202201,1252804,2022010055023,6770.4,2022012528041,200548,4,1,6770.4,2,19,6,7,700,2,8,81,30,3400
2022,202201,1253127,2022010059175,7576.4,2022012531271,680448,3,1,7576.4,1,39,2,1,100,1,6,64,34,20400
2022,202201,1253449,2022010063836,8382.4,2022012534491,440048,3,1,8382.4,2,31,6,2,200,1,7,71,0,0
2022,202201,1253610,2022010065740,483.6,2022012536101,250348,4,1,483.6,2,28,2,6,610,2,11,114,52,20000
2022,202201,1253772,2022010067928,3062.8,2022012537721,260048,3,1,3062.8,1,29,6,1,100,1,6,64,13,12500
2022,202201,1254094,2022010071657,4674.8,2022012540941,770048,3,1,4674.8,1,34,6,1,100,1,5,50,0,0
2022,202201,1254255,2022010073830,1773.2,2022012542551,250748,4,1,1773.2,2,64,4,1,100,1,7,71,0,0
2022,202201,1254416,2022010075833,5642.0,2022012544161,170048,3,1,5642.0,1,57,4,2,200,1,6,63,0,0
2022,202201,1254900,2022010082147,806.0,2022012549001,251448,3,1,806.0,1,62,4,1,100,1,3,30,0,0
2022,202201,1255061,2022010084279,7576.4,2022012550611,360048,4,1,7576.4,2,20,6,8,826,2,7,71,45,4800
2022,202201,1255222,2022010086516,3868.8,2022012552221,170048,3,1,3868.8,1,61,6,2,200,1,4,40,0,0
2022,202201,1255384,2022010088941,8543.6,2022012553841,10048,3,1,8543.6,1,58,6,2,200,1,8,81,52,40000
2022,202201,1255545,2022010091020,7415.2,2022012555451,530348,3,1,7415.2,1,38,6,1,100,2,6,64,52,30000
2022,202201,1255706,2022010093127,8382.4,2022012557061,740148,4,1,8382.4,1,23,6,8,802,2,7,71,52,12000
2022,202201,1256028,2022010097380,10316.8,2022012560281,590548,4,1,10316.8,2,24,6,1,100,2,7,71,52,20400
2022,202201,1256190,2022010099374,9188.4,2022012561901,231248,4,1,9188.4,1,21,6,1,100,2,7,71,44,2500
2022,202201,1256351,2022010101307,1773.2,2022012563511,450148,4,1,1773.2,2,22,6,7,700,1,6,63,0,0
2022,202201,1256512,2022010103371,5964.4,2022012565121,470148,3,1,5964.4,1,45,6,8,826,1,6,64,0,0
2022,202201,1256673,2022010105269,967.2,2022012566731,231248,4,1,967.2,2,20,6,1,100,2,6,63,1,7300
2022,202201,1256834,2022010107301,9188.4,2022012568341,340048,3,1,9188.4,2,57,6,1,100,1,5,50,0,0
2022,202201,1256996,2022010109327,2256.8,2022012569961,500048,4,1,2256.8,1,18,6,2,200,1,6,63,0,0
2022,202201,1257157,2022010111169,3062.8,2022012571571,340048,3,1,3062.8,2,38,6,1,100,1,7,71,16,4000
2022,202201,1257318,2022010113275,322.4,2022012573181,180048,3,1,322.4,1,54,3,2,200,2,6,64,0,0
2022,202201,1257640,2022010117099,68026.4,2022012576401,530648,4,1,68026.4,2,19,6,1,100,1,6,65,8,1800
2022,202201,1257802,2022010119138,1934.4,2022012578021,600048,4,1,1934.4,1,19,6,3,399,2,5,50,8,4300
2022,202201,1257963,2022010121229,9833.2,2022012579631,550048,3,1,9833.2,1,28,6,2,200,1,4,40,0,0
2022,202201,1258124,2022010123133,9027.2,2022012581241,270048,4,1,9027.2,2,20,6,8,826,2,7,71,48,9500
2022,202201,1258285,2022010125003,806.0,2022012582851,231248,4,1,806.0,2,20,6,1,100,2,6,63,1,710
2022,202201,1258446,2022010127263,1612.0,2022012584461,231148,4,1,1612.0,2,49,6,1,100,1,3,30,35,19600
2022,202201,1258608,2022010129298,10316.8,2022012586081,430248,3,1,10316.8,1,58,2,1,100,1,2,26,0,0
2022,202201,1258769,2022010131399,7415.2,2022012587691,460348,4,1,7415.2,1,19,6,1,100,2,6,65,17,2400
2022,202201,1259091,2022010135425,6609.2,2022012590911,210248,3,1,6609.2,1,33,6,1,100,1,6,64,0,0
2022,202201,1259252,2022010137724,2740.4,2022012592521,460348,4,1,2740.4,1,20,6,2,200,2,7,71,2,12900
2022,202201,1259414,2022010139869,1612.0,2022012594141,200248,3,1,1612.0,1,62,6,1,100,1,10,101,0,0
2022,202201,1259575,2022010142022,7415.2,2022012595751,10048,3,1,7415.2,2,32,4,2,200,1,6,63,0,0
2022,202201,1259736,2022010144276,967.2,2022012597361,590448,4,1,967.2,1,18,6,1,100,1,6,65,8,400
2022,202201,1259897,2022010146518,5319.6,2022012598971,460248,3,1,5319.6,1,27,6,1,100,1,4,40,6,500
2022,202201,1260220,2022010150554,1612.0,2022012602201,590248,4,1,1612.0,1,21,6,1,100,2,7,71,26,2500
2022,202201,1260381,2022010152616,806.0,2022012603811,500048,3,1,806.0,1,65,4,1,100,1,6,63,0,0
2022,202201,1260542,2022010154692,7576.4,2022012605421,400048,4,1,7576.4,2,20,6,2,200,2,7,71,12,12000
2022,202201,1260703,2022010156863,9994.4,2022012607031,530648,4,1,9994.4,1,21,6,1,100,2,7,71,3,550
2022,202201,1260864,2022010158772,9027.2,2022012608641,260048,3,1,9027.2,1,30,6,2,200,1,6,64,0,0
2022,202201,1261026,2022010160734,2095.6,2022012610261,230348,4,1,2095.6,2,22,6,7,700,1,6,63,0,0
2022,202201,1261187,2022010162722,1450.8,2022012611871,340048,4,1,1450.8,1,21,2,1,100,2,6,63,52,24000
2022,202201,1261348,2022010164639,7576.4,2022012613481,230848,4,1,7576.4,1,33,6,7,700,1,2,26,0,0
2022,202201,1261509,2022010166710,2095.6,2022012615091,430148,4,1,2095.6,1,22,6,2,200,1,6,63,5,5600
2022,202201,1261670,2022010168850,31434.0,2022012616701,590248,4,1,31434.0,2,29,2,1,100,2,7,71,52,40000
2022,202201,1261993,2022010173027,9188.4,2022012619931,390048,4,1,9188.4,1,22,6,8,802,1,7,71,9,5700
2022,202201,1262154,2022010175245,7254.0,2022012621541,340048,3,1,7254.0,1,42,6,2,200,1,5,50,0,0
2022,202201,1262315,2022010177120,6609.2,2022012623151,360048,4,1,6609.2,2,18,6,1,100,2,6,65,52,3000
2022,202201,1262476,2022010179179,7898.8,2022012624761,540248,4,1,7898.8,2,18,6,2,200,2,6,65,8,400
2022,202201,1262638,2022010181211,7092.8,2022012626381,290048,3,1,7092.8,1,64,3,2,200,1,6,63,0,0
2022,202201,1262799,2022000001163,20311.2,2022012627991,530648,1,1,20311.2,1,42,1,1,100,2,11,115,52,190000
2022,202201,1262799,2022000001163,20311.2,2022012627991,530648,1,2,11928.8,2,40,1,1,100,2,11,115,52,250000
2022,202201,1262960,2022000003304,9188.4,2022012629601,460148,1,1,9027.2,2,33,1,1,100,2,10,101,52,82000
2022,202201,1262960,2022000003304,9188.4,2022012629601,460148,1,2,10155.6,1,34,1,1,100,2,10,101,52,83000
2022,202201,1263121,2022000005222,26436.8,2022012631211,250648,1,1,26436.8,2,33,1,1,100,2,10,101,52,71000
2022,202201,1263121,2022000005222,26436.8,2022012631211,250648,1,2,24018.8,1,30,1,8,826,2,6,63,52,0
2022,202201,1263282,2022000007221,17409.6,2022012632821,200648,1,1,17409.6,2,30,3,8,826,1,8,81,52,37400
2022,202201,1263282,2022000007221,17409.6,2022012632821,200648,1,2,24341.2,2,58,2,8,826,1,6,63,0,0
2022,202201,1263282,2022000007221,17409.6,2022012632821,200648,1,3,24018.8,1,52,2,1,100,2,10,101,52,107000
2022,202201,1263444,2022000009247,14830.4,2022012634441,462548,1,1,14991.6,1,52,1,2,200,2,6,63,52,55000
2022,202201,1263444,2022000009247,14830.4,2022012634441,462548,1,2,15636.4,2,61,1,7,700,2,8,81,0,0
2022,202201,1263605,2022000011395,2901.6,2022012636051,260048,1,1,2901.6,2,32,1,1,100,2,10,101,52,65000
2022,202201,1263605,2022000011395,2901.6,2022012636051,260048,1,2,1934.4,1,31,1,1,100,2,6,65,52,45500
2022,202201,1263766,2022000013639,27565.2,2022012637661,463448,1,1,27726.4,2,35,6,2,200,2,10,101,35,53000
2022,202201,1263766,2022000013639,27565.2,2022012637661,463448,1,2,29660.8,1,36,6,2,200,1,6,63,16,7300
2022,202201,1264088,2022000017956,46586.8,2022012640881,10048,1,1,46586.8,1,46,5,8,826,2,7,71,52,25000
2022,202201,1264250,2022000020074,2901.6,2022012642501,390048,1,1,2740.4,2,56,6,1,100,2,8,81,40,38800
2022,202201,1264250,2022000020074,2901.6,2022012642501,390048,1,2,2579.2,2,57,6,1,100,1,6,63,52,35000
2022,202201,1264411,2022000022215,7576.4,2022012644111,80048,1,1,7576.4,1,47,1,1,100,2,10,101,52,80000
2022,202201,1264411,2022000022215,7576.4,2022012644111,80048,1,2,18215.6,2,51,1,1,100,2,6,63,36,25000
2022,202201,1264572,2022000024331,28693.6,2022012645721,251348,1,1,28854.8,1,20,1,1,100,2,6,63,44,9300
2022,202201,1264572,2022000024331,28693.6,2022012645721,251348,1,2,14508.0,2,21,1,1,100,2,6,65,40,15000
2022,202201,1264894,2022000028497,12734.8,2022012648941,231848,1,1,12734.8,1,46,1,2,200,2,7,71,52,0
2022,202201,1264894,2022000028497,12734.8,2022012648941,231848,1,2,11122.8,2,45,1,2,200,2,8,81,52,60000
2022,202201,1265056,2022000030685,7254.0,2022012650561,331048,1,1,7254.0,2,44,6,7,700,1,6,63,0,0
2022,202201,1265056,2022000030685,7254.0,2022012650561,331048,1,2,7254.0,2,22,6,7,700,1,8,81,45,900
2022,202201,1265056,2022000030685,7254.0,2022012650561,331048,1,3,7092.8,2,19,6,7,700,1,7,71,0,0
2022,202201,1265217,2022000032918,12896.0,2022012652171,460448,1,1,12896.0,1,47,4,8,826,2,10,101,52,130000
2022,202201,1265217,2022000032918,12896.0,2022012652171,460448,1,2,9994.4,2,45,6,8,826,2,11,114,52,40000
2022,202201,1265378,2022000035073,42879.2,2022012653781,430148,1,1,43040.4,2,28,6,2,200,2,7,71,52,12000
2022,202201,1265539,2022000036921,43685.2,2022012655391,200448,1,1,43685.2,2,45,5,2,200,1,6,63,0,0
2022,202201,1265700,2022000039153,29983.2,2022012657001,130048,1,1,29983.2,2,53,4,1,100,2,6,63,52,35000
2022,202201,1265700,2022000039153,29983.2,2022012657001,130048,1,2,34496.8,2,33,4,1,100,2,6,61,52,26000
2022,202201,1265700,2022000039153,29983.2,2022012657001,130048,1,5,40300.0,1,53,4,1,100,2,10,101,52,19000
2022,202201,1266023,2022000043163,12090.0,2022012660231,350248,1,1,11928.8,2,60,1,2,200,2,8,81,52,59000
2022,202201,1266023,2022000043163,12090.0,2022012660231,350248,1,2,15636.4,1,60,1,2,200,2,6,63,52,48000
2022,202201,1266345,2022000047515,94140.8,2022012663451,463048,1,1,94140.8,2,29,6,1,100,2,11,116,52,70000
2022,202201,1266506,2022000049783,19021.6,2022012665061,330748,1,1,19021.6,2,56,1,8,826,2,7,71,52,20000
2022,202201,1266506,2022000049783,19021.6,2022012665061,330748,1,2,21923.2,1,57,1,8,826,2,7,71,52,23000
2022,202201,1266506,2022000049783,19021.6,2022012665061,330748,1,3,27242.8,1,31,6,8,826,2,10,101,8,3000
2022,202201,1266506,2022000049783,19021.6,2022012665061,330748,1,4,24824.8,1,26,6,8,826,2,10,101,52,45000
2022,202201,1266506,2022000049783,19021.6,2022012665061,330748,1,5,21117.2,1,18,6,8,826,2,7,71,52,7000
2022,202201,1266668,2022000052101,9672.0,2022012666681,590248,1,1,9672.0,2,51,4,1,100,2,11,114,52,84000
2022,202201,1266990,2022000056620,7576.4,2022012669901,170048,1,1,7576.4,2,64,1,1,100,2,11,114,52,80000
2022,202201,1266990,2022000056620,7576.4,2022012669901,170048,1,2,3868.8,1,62,1,1,100,2,6,63,52,125000
2022,202201,1267151,2022000059042,18215.6,2022012671511,460148,1,1,18215.6,2,31,1,1,100,2,10,101,52,77000
2022,202201,1267151,2022000059042,18215.6,2022012671511,460148,1,2,20472.4,1,31,1,1,100,2,11,114,52,86000
2022,202201,1267312,2022000061275,23051.6,2022012673121,530648,1,1,22890.4,1,21,6,1,100,1,7,71,52,16200
2022,202201,1267312,2022000061275,23051.6,2022012673121,530648,1,2,18376.8,1,21,6,1,100,2,7,71,16,5000
2022,202201,1267474,2022000063409,19505.2,2022012674741,520148,1,1,19344.0,1,21,6,1,100,2,6,63,52,32000
2022,202201,1267474,2022000063409,19505.2,2022012674741,520148,1,2,18699.2,1,27,6,1,100,1,6,63,52,30000
2022,202201,1267957,2022000070072,23374.0,2022012679571,232148,1,1,23374.0,2,33,1,1,100,2,6,63,52,12000
2022,202201,1267957,2022000070072,23374.0,2022012679571,232148,1,2,22245.6,1,30,1,1,100,2,6,63,52,40000
2022,202201,1268118,2022000072303,24502.4,2022012681181,460548,1,1,24502.4,2,48,4,1,100,2,7,71,52,81000
2022,202201,1268118,2022000072303,24502.4,2022012681181,460548,1,2,31272.8,1,49,4,1,100,2,0,2,12,4100
2022,202201,1268280,2022000074333,14830.4,2022012682801,570048,1,1,14830.4,2,52,1,1,100,2,10,101,52,70000
2022,202201,1268280,2022000074333,14830.4,2022012682801,570048,1,2,11122.8,2,56,1,7,700,2,2,22,52,18000
2022,202201,1268280,2022000074333,14830.4,2022012682801,570048,1,3,11284.0,1,33,6,7,700,2,10,101,52,0
2022,202201,1268280,2022000074333,14830.4,2022012682801,570048,1,6,9188.4,2,26,2,1,100,2,2,22,0,0
2022,202201,1268280,2022000074333,14830.4,2022012682801,570048,1,7,24502.4,2,20,6,7,700,2,6,63,52,20000
2022,202201,1268280,2022000074333,14830.4,2022012682801,570048,1,9,13379.6,1,22,6,1,100,1,6,63,0,0
2022,202201,1268441,2022000076498,24663.6,2022012684411,330548,1,1,24663.6,1,59,4,1,100,2,11,114,46,48000
2022,202201,1268441,2022000076498,24663.6,2022012684411,330548,1,4,23212.8,1,58,6,1,100,1,6,65,0,0
2022,202201,1268602,2022000078679,9027.2,2022012686021,680548,1,1,9027.2,1,65,2,6,600,1,8,81,52,90000
2022,202201,1268602,2022000078679,9027.2,2022012686021,680548,1,2,6931.6,1,27,6,6,600,2,8,81,28,7000
2022,202201,1268602,2022000078679,9027.2,2022012686021,680548,1,3,7092.8,1,23,6,6,600,2,7,71,0,0
2022,202201,1268763,2022000080678,5480.8,2022012687631,760048,1,1,5319.6,2,57,1,1,100,2,10,101,52,27000
2022,202201,1268763,2022000080678,5480.8,2022012687631,760048,1,2,5480.8,1,58,1,7,700,2,10,101,52,90000
2022,202201,1268763,2022000080678,5480.8,2022012687631,760048,1,3,10800.4,2,31,6,1,100,2,10,101,52,42000
2022,202201,1268924,2022000082690,3546.4,2022012689241,260048,1,1,3707.6,2,59,4,1,100,2,7,71,52,3500
2022,202201,1268924,2022000082690,3546.4,2022012689241,260048,1,2,4191.2,2,39,6,1,100,2,7,71,52,30000
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,1,31434.0,2,44,4,8,845,1,8,81,25,10400
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,2,30305.6,1,57,4,2,200,2,10,101,52,37800
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,3,33046.0,1,19,6,8,845,1,5,50,0,0
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,7,31434.0,1,34,6,8,845,1,6,63,52,40000
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,8,38849.2,1,63,1,8,845,1,11,114,0,0
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,9,29177.2,2,61,1,8,845,1,8,81,0,0
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,10,31434.0,1,37,6,8,845,1,6,63,0,0
2022,202201,1269086,2022000085029,31434.0,2022012690861,462748,1,11,31917.6,2,22,6,8,845,1,10,101,0,0
2022,202201,1269247,2022000087191,5642.0,2022012692471,460448,1,1,5803.2,1,40,6,1,100,2,11,114,52,195000
2022,202201,1269408,2022000089298,10478.0,2022012694081,520448,1,1,10478.0,1,50,1,1,100,2,11,114,52,30000
2022,202201,1269408,2022000089298,10478.0,2022012694081,520448,1,2,9994.4,2,42,1,1,100,2,8,81,52,26000
2022,202201,1269569,2022000091435,84468.8,2022012695691,190748,1,1,84468.8,1,38,1,2,200,2,10,101,52,137000
2022,202201,1269569,2022000091435,84468.8,2022012695691,190748,1,2,72862.4,2,45,1,2,200,2,10,101,52,80000
2022,202201,1269730,2022000093695,30144.4,2022012697301,330948,1,1,30144.4,2,40,1,8,826,1,4,40,52,50000
2022,202201,1269730,2022000093695,30144.4,2022012697301,330948,1,2,31917.6,1,49,1,8,826,2,2,23,52,47000
2022,202201,1269730,2022000093695,30144.4,2022012697301,330948,1,3,31434.0,2,18,6,8,826,1,5,50,52,14300
2022,202201,1269730,2022000093695,30144.4,2022012697301,330948,1,4,26114.4,2,63,5,8,826,1,2,26,0,0
2022,202201,1269892,2022000096027,49810.8,2022012698921,240048,1,1,49810.8,1,51,1,1,100,2,6,64,52,537000
2022,202201,1269892,2022000096027,49810.8,2022012698921,240048,1,2,30305.6,2,51,1,1,100,2,6,63,0,0
2022,202201,1270053,2022000098312,25469.6,2022012700531,680548,1,1,25469.6,1,51,1,8,826,1,6,63,52,100000
2022,202201,1270053,2022000098312,25469.6,2022012700531,680548,1,2,22406.8,2,52,1,8,826,1,7,71,0,0
2022,202201,1270053,2022000098312,25469.6,2022012700531,680548,1,3,30628.0,2,25,6,8,826,1,2,25,0,0
2022,202201,1270053,2022000098312,25469.6,2022012700531,680548,1,4,26436.8,2,23,6,8,826,2,6,63,52,12500
2022,202201,1270053,2022000098312,25469.6,2022012700531,680548,1,5,25792.0,1,20,6,8,826,2,6,63,45,7000
2022,202201,1270053,2022000098312,25469.6,2022012700531,680548,1,6,26114.4,2,19,6,8,826,1,7,71,0,0
2022,202201,1270214,2022000100754,14830.4,2022012702141,461348,1,1,14669.2,1,55,1,1,100,2,10,101,52,125000
2022,202201,1270214,2022000100754,14830.4,2022012702141,461348,1,2,14991.6,2,52,1,1,100,2,10,101,8,24300
